10.0,1.780
9.5,1.700
9.0,1.670
8.5,1.600
8.0,1.580
7.5,1.400
7.0,1.400
6.5,1.310
6.0,1.300
5.5,1.110
5.0,1.100
4.5,0.910
4.0,0.900
3.5,0.830
3.0,0.800
2.5,0.680
2.0,0.600
1.5,0.520
1.0,0.500
0.5,0.410
