10.0,1.600
9.5,1.600
9.0,1.580
8.5,1.430
8.0,1.400
7.5,1.400
7.0,1.330
6.5,1.300
6.0,1.250
5.5,1.100
5.0,1.060
4.5,0.900
4.0,0.900
3.5,0.828
3.0,0.800
2.5,0.650
2.0,0.600
1.5,0.530
1.0,0.500
0.5,0.470
