10.0,0.900
9.5,0.895
9.0,0.894
8.5,0.893
8.0,0.893
7.5,0.893
7.0,0.893
6.5,0.893
6.0,0.892
5.5,0.890
5.0,0.888
4.5,0.878
4.0,0.833
3.5,0.805
3.0,0.800
2.5,0.625
2.0,0.600
1.5,0.533
1.0,0.500
0.5,0.493
