10.0,1.720
9.5,1.700
9.0,1.610
8.5,1.600
8.0,1.530
7.5,1.400
7.0,1.400
6.5,1.300
6.0,1.300
5.5,1.100
5.0,1.090
4.5,0.900
4.0,0.900
3.5,0.830
3.0,0.800
2.5,0.670
2.0,0.600
1.5,0.522
1.0,0.500
0.5,0.420
